path,text
segment_audio\09_08_032598_211022_SD_seg015.wav,그러게. 남이섬이 확실히 볼 것도 많고 시간 보내기에는 딱인데.그치. 내가 한번 의견을 물어볼게.
segment_audio\09_08_032598_211022_SD_seg016.wav,응. 남이섬이 가을이 되면 정말 예쁘다고 하더라고.은행나무도 많고.그만큼 사람도 많겠지
segment_audio\09_08_032598_211022_SD_seg017.wav,맞아. 그것도 사실 무시는 못할 것 같아 아무래도 사람이 북적이다 보면 조금은 불쾌할 수 있잖아. 그런 부분들도 다 고려해서 일정을 짜야 할 것 같아.
segment_audio\09_08_032598_211022_SD_seg018.wav,그럼 여러 가지 공간들을 생각해 보고 관광지도 한번 파악해 보자. 친구네 의견도 중요하니깐.
segment_audio\09_08_032598_211022_SD_seg019.wav,그래. 알겠어. 아마 이동은 각자 하게 될 것 같아. 이번에 차를 한 대 구매했다고 하더라고.
segment_audio\09_08_032598_211022_SD_seg020.wav,그거 정말 잘 됐다. 각자 위치에서 출발하면 시간적으로는 훨씬 단축될 것 같아.
segment_audio\09_08_032598_211022_SD_seg021.wav,그러니까. 아무래도 데리러 가는 게 부담이긴 했는데 조금 더 수월하게 다녀올 수 있을 것 같아.
segment_audio\09_08_032598_211022_SD_seg022.wav,그래. 그러면 한번 여행지 알아보자.
segment_audio\09_08_032598_211022_SD_seg023.wav,응. 알겠어.
segment_audio\09_08_032727_211023_SD_seg000.wav,서울의 광화문 앞에 가보신 적 있으세요. 혹시.
segment_audio\09_08_032727_211023_SD_seg001.wav,있어요.
segment_audio\09_08_032727_211023_SD_seg002.wav,언제쯤 가보신 거예요.
segment_audio\09_08_032727_211023_SD_seg003.wav,글쎄 한(2 년)/(이 년)정도 되지 않았을까. 가장 최근에 간 것이 (2 년)/(이 년) 전인 것 같아요.
segment_audio\09_08_032727_211023_SD_seg004.wav,저는 중국 사람들을 데리고 여행할 때 서울에 올라가게 되면 기본적으로 경복궁이라든지 아니면 청와대 사랑방 같은 곳에를 갔었는데. 광화문 앞에 갔을 때 한 번은 당황한 적이 있었어요 어떤 거냐면 우리나라 사람들이 어떤 일로 인해서 같은 생각을 가지고 움직이는 사람들끼리 광화문 앞에서 글쎄 어떤 깃발 같은 것들을 막 흔들어대면서 집회 같은 것들을 하고 있다 보니까 저희는 이동할 때 버스를 타잖아요. 차가 막혀서 도무지.
segment_audio\09_08_032727_211023_SD_seg005.wav,움직이지 않는 거예요. 그래서 다음 행사 장소에 늦게 도착해서 손님들한테 너무 미안했어요.
segment_audio\09_08_032727_211023_SD_seg006.wav,맞다. 광화문 앞에서 집회 엄청 많이 하지 나도 제일 마지막에 서울 갔을 때. 광화문 앞에서. 그날도 집회가 있는 날이었거든 그래서 그 앞을 지나갈 때 굉장히 복잡했었던 기억이 있어 그래서 그때 조금 많이 걸어서. 그. 차로 말고 그냥 걸어서 그 부분을 통과하고 지하철을 탔던 기억이 있어.
segment_audio\09_08_032727_211023_SD_seg007.wav,광화문이 그래도 경복궁을 들어가기 있어 들어서기 전에 제일 처음 먼저 들어가는 그런 정문에 속하는 문이잖아요 그리고 앞에 광장이 굉장히 드넓게 펼쳐져 있는 것 같은데 그런 좋은 장소를 집회로 인해서 가끔은 일반 시민들이 누려야 하는 공간인데도 불구하고 그렇게 하지 못하니까 조금 속상할 것 같기는 해요.
segment_audio\09_08_032727_211023_SD_seg008.wav,그럴 수 있지. 그렇게 사람들이 많이 모이는 곳이고 상징적인 곳이다. 보니 그 자리가 집회하는 사람들한테도 굉장히 좋은 장소가 되겠지. 그래서 늘 집회가 많은 것 같고. 그리고 집회라고 하는 것도 그 사람들도 어차피 시민이니까. 일반적으로 보편적으로 다들 활용을 하지 못 한 그 시간은 못하는 시간이라서 그렇긴 하지만.
segment_audio\09_08_032727_211023_SD_seg009.wav,그래도 집회 같은 걸 할 때는 다 신고를 하고 하는 거잖아.
segment_audio\09_08_032727_211023_SD_seg010.wav,신고를 하고 집회를 하는 것은 맞지만 보통 서울의 광화문 광장 같은 곳은 외국인도 많지만 외국인 관광객도 정말 많이 오는 곳이거든요. 그래서 한편으로는 우리는 어떤 이유가 있어서 집회를 하겠지만 외부에서 들어온 외국 사람들 같은 경우는 어머 내가 지금 여기에서 관광을 하고 있어도 되는 건가. 위험하지 않을까. 이렇게 생각을 하시는 외국인 손님들도 계셨던 거 같아요.
segment_audio\09_08_032727_211023_SD_seg011.wav,그렇겠지 아무래도. 왠지 사람들이 많이 모여 있으면 좀 무섭지 않아. 난 좀 사람들이 많은 곳은 무섭더라고. 그리고 그렇게 집회를. 하고 있는 모습을 보면서 무서움도 있지만 또 때로는 집회하는 모습에 따라서는 재미있는 구경거리가 될 할 수도 있는 것이고. 그건 생각하기 나름이 아닐까 싶은 생각이 들어.
segment_audio\09_08_032727_211023_SD_seg012.wav,그런 집회의 모임이 허가가 있어야 허용되는 건 맞지만. 사실 요즘처럼 코로나가 너무나도 문제가 되는 이 시기에 많은 사람들이 그런 장소에 모여서 활동을 하거나 하게 되면 아무래도 조금 위험하지 않을까요?
segment_audio\09_08_032728_211023_SD_seg000.wav,대전에 살고 있는 제 동서가 저한테 전화가 와서 이번에 설날 때 못 내려와서 너무 죄송해요 형님 하고 이야기를 하는 거예요 사실 (1 년)/(일 년)에 내려와도 기껏 해야 두 번 정도밖에 되지 않는데 코로나 때문에 그나마도 모일 수 있는 가족 모임이 사라져 가고 있어요.
segment_audio\09_08_032728_211023_SD_seg001.wav,그렇지. 그래서 사람들이 모이는 거 자체가 부담스러우니까. 그냥 어르신들도 시골에 계신 분들 또. 아니야 오지 말라고 하시는 분들도 계시고 또 어떤 분들은 그런 것들이. 너무 서운해서 좀 마음 아파하시는 분들도 계시고 이거 정말 받아들이는 분들 에 따라서 분위기가 많이 달라지는 것 같아.
segment_audio\09_08_032728_211023_SD_seg002.wav,예전엔 대가족이었지만 지금은. 사실 핵가족으로 넘어오게 된 것도 오래 됐잖아요. 그런데. 설날이던 추석이던 사실 가족들이 한 번 모이기는 쉽지가 않은데 이런 어려운 시기가 빨리 지나가야. 그나마 내년엔 설날이나 추석에 볼 수 있을까. 이런 생각이 하기는 하거든요.
segment_audio\09_08_032728_211023_SD_seg003.wav,그렇지. 가족들이 다 같이 모인다라는 것은 그만큼 정도 확인할 수 있는 일이고 서로의 안부도 확인을 하면서 조금 더 돈독해질 수 있는 기회가 되는 것인데 좀 서운한 부분이 없잖아. 있어.
segment_audio\09_08_032728_211023_SD_seg004.wav,어른들은 겉으로는 코로나인데 왜 내려와. 힘들다 내려오지 마 이렇게 이야기를 하시고는 하지만 아마. 마음속으로는 그래도 내 자식 내 손주 얼굴 한 번 더 보고 싶은데. 이렇게 생각을 하실 거예요.
segment_audio\09_08_032728_211023_SD_seg005.wav,그렇지. 그럼에도 불구하고 찾아가 주면 그 걸음이 얼마나 반갑겠어. 그런데 말이야 지난 추석 설날 우리가 코로나를 이렇게 지나오면서 모임을 가져야 하는 그 순간순간마다 사실 좀 부담스러웠던 것 있었거든 그때 우스갯소리로 오지 말라고 하시는 어르신들은 굉장히 고마우신 분들 젊은 사람들은 굉장히 즐겼었대 어르신들이 좀 서운하지만. 이번에는 그냥 각자 생활하자라고 하면서 음식 안 해도 되지.
segment_audio\09_08_032728_211023_SD_seg006.wav,가서 설거지 같은 거. 집안 일 많이 안 해도 되니까 여자들 입장에서 마음의 부담이 없는 거야 그렇게 홀가분한 명절이 어딨어 그런데 그렇게 해주는. 어르신들이 계신가 하면 한편에서는 코로나가 뭐. 우리는 모여야 돼. 당연한 거지 라고 하시는 분들도 계시단 말이야 그런 분들이 계신지 집은 우리끼리 얘기했었어. 야 신고해 줄까 몇 명 이상 모이면 신고 대상이 되는 거였으니까 서로 서로를 신고해 주지 주기 할까 그런 것들. 인터넷상에 이야기가 많이 떠돌았잖아.
segment_audio\09_08_032728_211023_SD_seg007.wav,그 정도였구나. 저희는 우리 동서네 가족들이 부산에 내려오지 않으면 모일 수 있는 사람이 우리 아버님 어머님. 우리 신랑 그리고 아들. 저 이렇게 (5 명)/(오 명)이었거든요 (5 인)/(오 인) 이상 모이지 말아야 됩니다 라고 하면 사실 오인도 모이면 안 되는 거잖아요. 그런데 어쩔 수 없이 아무도 안 내려오니까. 저희라도 어른들을 뵙기는 했어요. 음식을 안 한 것 같았거든요. 그런데 웬 걸 음식. 저 혼자 다 했어요.
segment_audio\09_08_032728_211023_SD_seg008.wav,오히려 더 힘들더라고요. 와~ 정말.
segment_audio\09_08_032730_211023_SD_seg000.wav,제가 일본어 학원을 다닐 때 우리 학원 선생님이 일본인이셨거든요 그분을. 다른 학원생들과 함께 집으로 초대를 해서 식사를 드렸던 적이 있어요.
segment_audio\09_08_032730_211023_SD_seg001.wav,학원 선생님이랑 같이 공부하는 학생들을 집으로 초대했다고.
segment_audio\09_08_032730_211023_SD_seg002.wav,네. 그때는 학원생들이 몇 명 없었는데 같이 공부하는 사람들끼리 굉장히 잘 친하게 지내기도 했었고 그리고 선생님이 한국 사람의 집에 한 번도 가본 적이 없었다라고 이야기를 하셔서 그러면 우리 집에 한번 와보시겠어요 하고 물어봤더니 오케이를 하시더라고요.
segment_audio\09_08_032730_211023_SD_seg003.wav,일본 사람이 남의 집에 방문하는 것도 부담스러워 하기도 하고. 한국 사람들도 사실 자기 집으로 누군가를 초대한다는 건 굉장히 부담스러운 일이잖아 그런데 어떻게 그런 마음을 먹었을까.
segment_audio\09_08_032730_211023_SD_seg004.wav,문화를 공부할 적에는 선생님이 자기 나라 집 자기 나라의 외국인 친구들이 그 사람의 집에 가고 싶어 할 때 지켜야 하는 예절과 우리나라 사람들은 어떤 차이가 있나 그 이야기를 하셨는데 이야기를 하다 보니까 선생님은 한 번도 안 가봤으니. 자기도 어느 누군가의 한국인 집에 가보고 싶다라고 이야기를 하시는 거예요.
segment_audio\09_08_032730_211023_SD_seg005.wav,그랬구나. 하긴 외국인들은 그 나라 사람들이 먼저 마음을 열어주지 않으면 그런 경험을 하기가 힘들지.
segment_audio\09_08_032730_211023_SD_seg006.wav,그래서 그 당시에 학원생들 세 명하고. 선생님이랑 저랑 해서 먹을 음식을 준비를 했었는데 미역국을 극으로 끓여놨었어요 그걸 드시더니 선생님께서 정말 맛있다고. 칭찬을 해 주셨는데 사실은 맛이 없었어도 아무래도 일본 사람들은 자기 속마음 이야기를 하지는 않잖아요 그래서 그냥 감사합니다 하고 이야기를 했었던 기억이 나요.
segment_audio\09_08_032730_211023_SD_seg007.wav,그럴 수 있겠다 하지만 또 한편으로 생각해 보면 정말 맛있을 수도 있지 않겠어.
segment_audio\09_08_032730_211023_SD_seg008.wav,제가 생각할 땐 사실 음식이 조금은 자신은 있었는데 간이 조금 짜지 않았었나라고 생각을 했었거든요 그런데도 도 불구하고 다들 맛있게 잘 먹어줘서 저는 감사했었던 것 같아요. 일본 사람들은 일본 음식 자체가 짜게 먹는 경우가 많으니까 그래서 그런지 조금 짠 음식에는 크게 반응을 안 했던 것 같아.
segment_audio\09_08_032730_211023_SD_seg009.wav,어쨌든 다른 사람 집에 가서 그런 한국 문화를 체험해 볼 수 있다는 것. 자체만으로도 굉장히 의미 있는 시간 이었을 것 같네.
segment_audio\09_08_032730_211023_SD_seg010.wav,네 선생님은 좋은 경험이 되었다고 이야기를 하셨구요. 그리고 음 하나하나 다 물어보시더라고요.
segment_audio\09_08_032730_211023_SD_seg011.wav,예를 들면?
segment_audio\09_08_032730_211023_SD_seg012.wav,아니 화장실을 가시고 싶으면 우리 같은 경우는 그냥 이용을 하잖아요. 그런데 냉장고 문을 열 때도. 열어봐도 돼요. 아니면 화장실을 갈 때도 화장실을 좀 써도. 도 될까요. 하나하나 다 물어보셔서. 사실은 좀 귀찮았어요.
segment_audio\09_08_032730_211023_SD_seg013.wav,그럴 수도 있었겠다. 일본 사람들은 워낙 자기 공간을 잘 공개하지 않으니까 냉장고 안도 다른 사람들이 별로 보는 일이 없고 화장실도 늘 문이 닫혀 있는 공간이라 그 공간을 열고 이용을 한다는 것에 뭔가 허락을 받아야 된다는 생각을 하나 보다.
segment_audio\09_08_032733_211023_SD_seg000.wav,사람들은 어떤 단체에 소속이 되어 있거나 모임에서 활동을 하다가도 여기는 나하고는 안 맞는 것 같아 탈퇴를 해야겠다라고 생각하는 사람들이 있잖아요 그럴 때는 사람들이 정기적으로 냈었던 회비를 탈퇴를 할 때 주는 게 맞을까요 아니면 주지 않는 게 맞을까요.
segment_audio\09_08_032733_211023_SD_seg001.wav,일반적으로는 그 회비를 다시 돌려주는 경우는 없는 것 같아. 우리 엄마가 들어 있는 모임에서도 중간에 빠지는 분들이 종종 계셨거든. 그런데 이분들을 돈을 모아서 주로 여행을 가시고 식사를 하셨단 말이야. 그렇게 하고 남는 돈이 지금 남아 있는 것이라 탈퇴를 하시더라도 따로 돈을 내주거나 하지는 않았던 것 같아 그럼 그걸 만약에 내어준다라고 생각을 하면 계산이 굉장히 복잡해질 것 같은데.
segment_audio\09_08_032733_211023_SD_seg002.wav,저도 생각이 좀 그런데요. 어떤 사람들은 막무가내로. 그 사람 성격이 좀 급해서인지 어째서인지는 잘 모르겠지만 자기가 활동을 할 때부터 냈던 그 회비를 모조리 다 돌려달라고 소송까지 걸었더라고요.
segment_audio\09_08_032733_211023_SD_seg003.wav,그건 좀 잘못된 거 아니야 자기가 그것에. 그 모임에서 있는 동안에 사용된 여러 가지 금액이 있을 텐데 그것이 꼭 자기가 직접적으로 쓰지 않았다 쓰지 않았다 하더라도 또 모임에서 사용한 것은 다 그 회비에서 쓰는 거니까 당연히 다 돌려달라고 하는 말은 좀 말이 안 맞을 것 같아.
segment_audio\09_08_032733_211023_SD_seg004.wav,언니도 그렇게 생각을 하죠. 저도 그런데 정말 사람들이 자기가 모임에서 활동을 하면서 먹었던 거 함께 놀았던 함께 썼던 비용은 전혀 생각을 하지 않고 내가 한 달에 (10 만원)/(십 만 원)을 냈건 아니면. (20 만원)/(이 십 만 원)을 냈건 그 돈을 기간 안에 맞추어서 싹 돌려달라 하는 건 너무나 양심이 없는 행동 같지 않아요.
segment_audio\09_08_032733_211023_SD_seg005.wav,그렇지 그건 정말 어불성설이야. 가끔 모임을 할 때 이기적인 사람들이 있잖아. 모임에도 잘 나오지 않고 그러다 보니 회비가 점점 밀리게 되고 그걸 못 견뎌서 그리고 특별한 애정이 없으니까 어차피 그 모임 계속 있으려고 하면 밀린 회비 다 내야 되니까. 그냥 탈퇴를 하는 경우를 본 적이 있거든 그런데 그런 사람들은 어쨌든 모임에서 중간에 빠질 때는 조용히 나가주는 것이 맞다고 생각을 해.
